Time, Joint 1, Joint 2, Joint 3, Joint 4, Joint 5
0.8007750511169434, -3.141590000006138, 1.5707999467880027, 0.9590204600166491, 0.5289924579282346, 1.422000050497195
0.8057713508605957, -3.1415900000055244, 1.5707999467876999, 0.9590204601042178, 0.5289924578649497, 1.4220000505013377
0.8107714653015137, -3.141590000004972, 1.5707999467874272, 0.9590204601830239, 0.5289924578079955, 1.4220000505051273
0.8157720565795898, -3.1415900000044745, 1.5707999467871818, 0.959020460253944, 0.5289924577567388, 1.422000050508593
0.8212921619415283, -3.141590000004027, 1.5707999467869609, 0.9590204603177676, 0.5289924577106093, 1.4220000505117616
0.8262917995452881, -3.141590000003624, 1.5707999467867622, 0.9590204603752045, 0.5289924576690944, 1.422000050514658
0.8312926292419434, -3.1415900000032617, 1.5707999467865832, 0.9590204604268939, 0.5289924576317325, 1.422000050517305
0.8362929821014404, -3.1415900000029353, 1.5707999467864222, 0.959020460473411, 0.5289924575981081, 1.4220000505197232
0.8422918319702148, -3.1415900000026418, 1.5707999467862772, 0.9590204605152733, 0.5289924575678472, 1.4220000505219323
0.8472933769226074, -3.1415900000023775, 1.5707999467861469, 0.9590204605529467, 0.5289924575406134, 1.4220000505239496
0.8522927761077881, -3.14159000000214, 1.5707999467860294, 0.9590204605868502, 0.528992457516104, 1.4220000505257915
0.8572936058044434, -3.141590000001926, 1.5707999467859237, 0.9590204606173611, 0.5289924574940463, 1.422000050527473
0.8622918128967285, -3.141590000001733, 1.5707999467858287, 0.9590204606448189, 0.5289924574741952, 1.4220000505290076
0.867293119430542, -3.14159000000156, 1.5707999467857432, 0.9590204606695292, 0.5289924574563298, 1.422000050530408
0.8722958564758301, -3.141590000001404, 1.5707999467856661, 0.9590204606917667, 0.5289924574402516, 1.4220000505316857
0.8772919178009033, -3.1415900000012638, 1.5707999467855969, 0.959020460711779, 0.5289924574257817, 1.422000050532851
0.8819701671600342, -3.141590000001137, 1.5707999467855345, 0.9590204607297889, 0.5289924574127594, 1.4220000505339139
0.8869664669036865, -3.1415900000010235, 1.5707999467854783, 0.9590204607459965, 0.5289924574010397, 1.422000050534883
0.8919680118560791, -3.141590000000921, 1.570799946785428, 0.9590204607605822, 0.5289924573904924, 1.4220000505357666
0.8969659805297852, -3.141590000000829, 1.5707999467853824, 0.9590204607737084, 0.5289924573810002, 1.422000050536572
0.901965856552124, -3.141590000000746, 1.5707999467853415, 0.9590204607855212, 0.5289924573724576, 1.422000050537306
0.907583475112915, -3.1415900000006713, 1.5707999467853047, 0.9590204607961519, 0.5289924573647695, 1.422000050537975
0.9125831127166748, -3.1415900000006043, 1.5707999467852716, 0.9590204608057188, 0.5289924573578505, 1.4220000505385846
0.9175851345062256, -3.141590000000544, 1.5707999467852418, 0.9590204608143283, 0.5289924573516236, 1.4220000505391397
0.9225857257843018, -3.1415900000004897, 1.570799946785215, 0.9590204608220764, 0.5289924573460196, 1.4220000505396453
0.9275836944580078, -3.141590000000441, 1.5707999467851907, 0.9590204608290491, 0.5289924573409762, 1.4220000505401058
0.9325835704803467, -3.141590000000397, 1.570799946785169, 0.9590204608353241, 0.5289924573364373, 1.4220000505405253
0.9375841617584229, -3.1415900000003574, 1.5707999467851494, 0.9590204608409713, 0.5289924573323525, 1.422000050540907
0.9425845146179199, -3.1415900000003214, 1.570799946785132, 0.9590204608460533, 0.5289924573286763, 1.4220000505412544
0.9475851058959961, -3.1415900000002894, 1.5707999467851161, 0.9590204608506268, 0.5289924573253678, 1.4220000505415709
0.9525840282440186, -3.1415900000002606, 1.570799946785102, 0.9590204608547426, 0.5289924573223903, 1.4220000505418589
0.957597017288208, -3.1415900000002344, 1.570799946785089, 0.9590204608584465, 0.5289924573197107, 1.4220000505421209
0.9625952243804932, -3.141590000000211, 1.5707999467850775, 0.9590204608617798, 0.528992457317299, 1.4220000505423593
0.9673740863800049, -3.14159000000019, 1.570799946785067, 0.9590204608647797, 0.5289924573151287, 1.4220000505425763
0.9723560810089111, -3.141590000000171, 1.5707999467850577, 0.9590204608674793, 0.5289924573131755, 1.4220000505427737
0.9773571491241455, -3.141590000000154, 1.5707999467850493, 0.9590204608699088, 0.5289924573114176, 1.422000050542953
0.9823565483093262, -3.1415900000001384, 1.5707999467850418, 0.9590204608720951, 0.5289924573098357, 1.4220000505431163
0.9873576164245605, -3.1415900000001247, 1.5707999467850349, 0.9590204608740627, 0.5289924573084119, 1.4220000505432648
0.9923570156097412, -3.1415900000001122, 1.5707999467850287, 0.9590204608758334, 0.5289924573071306, 1.4220000505433998
0.9973580837249756, -3.141590000000101, 1.570799946785023, 0.9590204608774269, 0.5289924573059774, 1.4220000505435226
1.0028736591339111, -3.141590000000091, 1.570799946785018, 0.959020460878861, 0.5289924573049396, 1.422000050543634
1.0078716278076172, -3.1415900000000816, 1.5707999467850136, 0.9590204608801515, 0.5289924573040056, 1.4220000505437356
1.0128731727600098, -3.1415900000000736, 1.5707999467850096, 0.9590204608813129, 0.528992457303165, 1.4220000505438277
1.0178728103637695, -3.141590000000066, 1.570799946785006, 0.959020460882358, 0.5289924573024085, 1.4220000505439114
1.0238752365112305, -3.1415900000000594, 1.5707999467850027, 0.9590204608832986, 0.5289924573017277, 1.4220000505439876
1.028871774673462, -3.1415900000000536, 1.5707999467849998, 0.959020460884145, 0.528992457301115, 1.4220000505440569
1.0338728427886963, -3.1415900000000483, 1.5707999467849971, 0.9590204608849068, 0.5289924573005635, 1.4220000505441197
1.0388753414154053, -3.1415900000000434, 1.5707999467849947, 0.9590204608855923, 0.5289924573000673, 1.4220000505441768
1.0438718795776367, -3.141590000000039, 1.5707999467849925, 0.9590204608862093, 0.5289924572996207, 1.4220000505442287
1.0488717555999756, -3.141590000000035, 1.5707999467849905, 0.9590204608867645, 0.5289924572992188, 1.4220000505442758
1.0538218021392822, -3.1415900000000314, 1.5707999467849887, 0.9590204608872642, 0.5289924572988571, 1.4220000505443187
1.0588233470916748, -3.1415900000000283, 1.5707999467849871, 0.9590204608877139, 0.5289924572985316, 1.4220000505443575
1.0638189315795898, -3.1415900000000256, 1.5707999467849858, 0.9590204608881185, 0.5289924572982386, 1.4220000505443928
1.0688316822052002, -3.141590000000023, 1.5707999467849845, 0.9590204608884827, 0.528992457297975, 1.4220000505444248
1.0738303661346436, -3.1415900000000208, 1.5707999467849834, 0.9590204608888104, 0.5289924572977377, 1.4220000505444539
1.0798332691192627, -3.1415900000000185, 1.5707999467849822, 0.9590204608891053, 0.5289924572975242, 1.4220000505444803
1.0858209133148193, -3.1415900000000168, 1.5707999467849814, 0.9590204608893708, 0.528992457297332, 1.4220000505445043
1.0908186435699463, -3.141590000000015, 1.5707999467849805, 0.9590204608896096, 0.528992457297159, 1.422000050544526
1.0956354141235352, -3.1415900000000136, 1.5707999467849798, 0.9590204608898245, 0.5289924572970034, 1.4220000505445458
1.1006343364715576, -3.1415900000000123, 1.5707999467849791, 0.9590204608900179, 0.5289924572968633, 1.4220000505445638
1.1064438819885254, -3.141590000000011, 1.5707999467849785, 0.959020460890192, 0.5289924572967372, 1.42200005054458
1.1114404201507568, -3.14159000000001, 1.570799946784978, 0.9590204608903486, 0.5289924572966237, 1.4220000505445949
1.1164417266845703, -3.141590000000009, 1.5707999467849776, 0.9590204608904896, 0.5289924572965216, 1.4220000505446082
1.121443271636963, -3.1415900000000083, 1.5707999467849771, 0.9590204608906165, 0.5289924572964296, 1.4220000505446204
1.1264417171478271, -3.1415900000000074, 1.5707999467849767, 0.9590204608907308, 0.5289924572963469, 1.4220000505446315
1.1311523914337158, -3.1415900000000065, 1.5707999467849763, 0.9590204608908336, 0.5289924572962725, 1.4220000505446415
1.1361534595489502, -3.1415900000000057, 1.570799946784976, 0.9590204608909261, 0.5289924572962056, 1.4220000505446506
1.1416692733764648, -3.141590000000005, 1.5707999467849758, 0.9590204608910093, 0.5289924572961453, 1.4220000505446588
1.147669792175293, -3.1415900000000048, 1.5707999467849756, 0.9590204608910843, 0.528992457296091, 1.4220000505446664
1.1522724628448486, -3.1415900000000043, 1.5707999467849754, 0.9590204608911517, 0.5289924572960422, 1.422000050544673
1.1572744846343994, -3.141590000000004, 1.5707999467849751, 0.9590204608912123, 0.5289924572959982, 1.4220000505446793
1.162271499633789, -3.1415900000000034, 1.570799946784975, 0.9590204608912669, 0.5289924572959587, 1.4220000505446848
1.1682710647583008, -3.141590000000003, 1.5707999467849747, 0.959020460891316, 0.528992457295923, 1.42200005054469
1.1732726097106934, -3.1415900000000025, 1.5707999467849745, 0.9590204608913602, 0.5289924572958911, 1.4220000505446946
1.1782727241516113, -3.141590000000002, 1.5707999467849743, 0.9590204608913999, 0.5289924572958622, 1.4220000505446988
1.1832737922668457, -3.1415900000000017, 1.570799946784974, 0.9590204608914358, 0.5289924572958362, 1.4220000505447026
1.1892731189727783, -3.1415900000000017, 1.570799946784974, 0.959020460891468, 0.5289924572958129, 1.4220000505447061
1.1942713260650635, -3.1415900000000017, 1.570799946784974, 0.959020460891497, 0.5289924572957919, 1.4220000505447092
1.1992721557617188, -3.1415900000000017, 1.570799946784974, 0.959020460891523, 0.528992457295773, 1.4220000505447121
1.2042715549468994, -3.1415900000000017, 1.570799946784974, 0.9590204608915466, 0.5289924572957561, 1.4220000505447146
1.2092711925506592, -3.1415900000000017, 1.570799946784974, 0.9590204608915677, 0.5289924572957407, 1.4220000505447168
1.2142717838287354, -3.1415900000000017, 1.570799946784974, 0.9590204608915867, 0.528992457295727, 1.4220000505447188
1.2192738056182861, -3.1415900000000017, 1.570799946784974, 0.9590204608916038, 0.5289924572957145, 1.4220000505447206
1.2242603302001953, -3.1415900000000017, 1.570799946784974, 0.9590204608916192, 0.5289924572957033, 1.4220000505447221
1.229257345199585, -3.1415900000000017, 1.570799946784974, 0.9590204608916331, 0.5289924572956933, 1.4220000505447237
1.2344779968261719, -3.1415900000000017, 1.570799946784974, 0.9590204608916455, 0.5289924572956843, 1.422000050544725
1.2394728660583496, -3.1415900000000017, 1.570799946784974, 0.9590204608916567, 0.5289924572956762, 1.4220000505447261
1.2444727420806885, -3.1415900000000017, 1.570799946784974, 0.9590204608916668, 0.5289924572956689, 1.4220000505447272
